job_id,meta_industry,clean_requirements
3757462238,Services,"[""High school diploma"",""Specialized foodservice training"",""Sanitation and safety course completion"",""English fluency"",""Time management for meal preparation and serving"",""Clean and well-groomed appearance"",""Food production experience"",""Nutrition knowledge"",""Food tray card reading"",""Record-keeping and reporting"",""Communication skills"",""Food safety and sanitation knowledge"",""Interpersonal skills"",""COVID-19 Vaccination compliance"",""Physical abilities (lifting/carrying, standing/sitting)"",""Food handling tolerance"",""Local residence""]"
3757463085,Services,[]
3757463132,Services,[]
3757481550,Services,[]
3757484040,Services,[]
3757484681,Healthcare and Medical,"[""RN license"",""BSN"",""Home care experience""]"
3757770826,Technology,"[""Python"",""Server-side programming"",""APIs"",""Programming concepts and practices"",""Business requirements analysis"",""Chart interpretation""]"
3694111467,Services,[]
3694113243,Services,[]
3755583481,Services,"[""Project delivery"",""Data management and analysis"",""Compliance interpretation and strategy"",""Reporting"",""Advanced Excel, dashboard development, and PowerPoint"",""Workday, Kronos, and other HRIS systems"",""Process mapping"",""Communication"",""Stakeholder management"",""Spanish language (preferred not required)""]"
3756105167,Services,"[""Bachelor's degree"",""2 years of experience in network administration"",""Cisco"",""VMware"",""Azure""]"
3757444858,Services,"[""Monitor cash position"",""Corporate cash management"",""Cash forecasting"",""ETF accounting"",""Banking system administration"",""Treasury system administration"",""Payment solutions system administration"",""Bank account management"",""Bank service management"",""Treasury service management"",""Segregation of duties"",""Control maintenance"",""Bank inquiry resolution"",""KYC Compliance"",""Technology evaluation"",""AI solution evaluation"",""Payment card operations management"",""Letter of credit support"",""Bank guarantee support"",""Borrowing needs"",""Loan covenant compliance"",""Business operations support"",""Audit support"",""Treasury services"",""Policy and procedure creation"",""New business expansion""]"
3757445757,Services,"[""Bachelor's degree or MBA in Accounting/Finance"",""CPA Designation"",""10 years total accounting experience"",""2-4 years management experience"",""Sage Intacct""]"
3757447386,Services,"[""1+ years' of professional accounting experience"",""Bachelor's degree in Accounting, Finance, or Economics or equivalent experience"",""CPA""]"
3757460038,Services,"[""Bachelor Degree in Accounting or Finance"","" 4 years Accounting experience w/ Accounts Receivable and cash applications"","" Experience w/ automotive portals"","" Experience calculating sales tax "","" Provide financial data to external tax firm"","" Analyze, generate, reconcile journal entries"","" Generate financial reports"","" Provide financial information for audits"","" Intermediate to advanced Excel"","" SAP or other ERP system""]"
3693047999,Services,"[""Product Strategy"",""Roadmap Planning"",""Requirements Gathering"",""Product Development"",""Stakeholder Communication"",""User Experience"",""Data-Driven Decision Making"",""Industry Trends"",""Integration"",""Compliance and Security""]"
3749350645,Services,"[""Lifting (50 pounds)"",""Force Exertion (100 pounds)"",""Extended Standing/Sitting"",""Fine Motor Skills"",""Vehicle Operation"",""Language Comprehension"",""Logical Reasoning"",""Communicable Disease Exposure"",""Occasional Travel""]"
3757461941,Services,"[""Maintain employee field records""]"
3757446517,Retail and Consumer Goods,"[""Associates Degree in Computer Science or related field"",""Minimum 2+ years' experience in computer networks and systems maintenance"",""QSR or high volume"",""Cisco Certified Network Associate (CCNA) accreditation"",""Proficiency in database programming and software installation"",""Bilingual in Spanish and English "",""Exceptional written and verbal communication skills"",""Strong interpersonal, problem-solving abilities, and a willingness to learn"",""Ability to lift up to 35 pounds"",""Willingness to travel 70% of the time; weekends on-call may be required"",""Zendesk""]"
3757453051,Services,"[""Complex supply chain analysis"",""Strategic decision making"",""Business case development"",""Stakeholder alignment"",""Fast-paced environment tolerance"",""Leadership""]"
3757730776,Services,"[""Physical (standing, pushing, pulling, bending, twisting, kneeling, lifting)"",""Lifting (50 lbs., floor to over-head)"",""Headset usage"",""Hand shrink wrapping"",""Multi-temperature work environment""]"
3757731484,Services,"[""Bachelor's or Master's degree in Computer Science, Engineering, or related"",""2+ years in back-end development (Python, Java, C++)"",""3+ years in front-end development (HTML, CSS, JavaScript)"",""2+ years in Node.js"",""1+ years in React Native"",""1+ years in AWS Lambda and API Gateway"",""Experience with test-driven development (JUnit, Mockito)"",""Experience with Agile methodologies and Jenkins"",""Experience with cloud computing (AWS, Azure, GCP)"",""Experience with Git and other version control systems"",""Excellent written and verbal communication skills""]"
3693587413,Manufacturing,"[""Troubleshooting experience"",""Mechanical and technical skills"",""Pass a DOT Physical"",""Detail oriented"",""Customer service skills"",""Lift up to 50 lbs"",""Welding experience (MIG)"",""Prior experience with PLC"",""Electrical background""]"
3757498001,Services,"[""College Degree"",""4+ years QA supervisory/lead experience"",""Experience in refrigerated/ready-to-eat food manufacturing"",""HACCP training"",""HACCP development experience""]"
3701308110,Services,"[""Multifamily Construction"",""Podium"",""Wrap"",""Austin experience"",""Strong prioritization"",""Organizational skills"",""Detail-oriented"",""Verbal communication"",""Written communication""]"
3693052314,Education and Training,"[""Bachelor's in education, instructional design, or related field"",""Master's in education or related field (preferred)"",""3+ years experience in instructional design"",""Articulate 360"",""Adobe Creative Cloud"",""Panopto"",""Zoom""]"
3757459965,Services,"[""Data organization"",""Reporting"",""PowerPoints"",""Spreadsheets"",""Graphs"",""Tables"",""Pivots""]"
3757734194,Manufacturing,"[""MAXIMO"",""database management"",""SQL"",""SAP"",""Java"",""Microsoft""]"
3757735121,Manufacturing,"[""Team-oriented mindset"",""Collaboration skills"",""Organizational skills"",""Time management"",""SQL"",""GIS"",""Python"",""ArcGIS""]"
3757735122,Manufacturing,"[""manufacturing"", ""warehousing"", ""operate hand jack"",""lift up to 50 lbs frequently"",""adequate hand/ eye coordination"",""visual acuity"", ""visual examination"",""work 2nd Shift (3:30pm - 12:00am)"",""computer literate"",""data entry"",""product status updates"",""time entry"",""read and comprehend written instructions in English"",""strong interpersonal skills"",""work effectively in a team"",""basic math skills"",""understand measurements and dimensions"",""read and understand engineering drawings and blueprints"",""electro-static discharge rules"",""understand statistical process control data"",""reasoning ability"",""manage conflict"",""team activities"",""recommend process improvements"",""follow work instructions""]"
3757917058,Manufacturing,"[""Solution-oriented"",""Strong analytical skills"",""Effective leadership qualities"",""Python"",""Jupyter Notebooks"",""Git"",""Machine learning models"",""Structured Python coding principles"",""Jupyter Notebooks"",""Google Cloud Platform"",""Azure"",""AWS""]"
3693597209,Services,"[""Bachelor's Degree"",""2+ years executive administrative experience"",""Google Suite (gmail, meet, chat, calendar)"",""Highly organized"",""Self-motivated"",""Independent worker"",""Excellent verbal and written communication"",""Detail-oriented"",""Time management"",""Prioritization"",""Initiative"",""Anticipatory and independent judgment""]"
3757459097,Technology,"[""4 year College degree "",""3+ years of experience""]"
3757450542,Manufacturing,"[""Sourcing"",""Selection"",""Due diligence"",""Job offers"",""Onboarding"",""Metric assessment"",""Metric implementation"",""Metric maintenance"",""Strategic talent pool development"",""Strategic partnership development"",""Senior-level and high-profile recruitment"",""Staffing needs identification"",""Candidate selection criteria identification"",""Job description and interview question maintenance"",""Training tool and program development"",""Cross-functional collaboration"",""Survey data analysis"",""Rippling system administration"",""Equal employment opportunity creation and maintenance"",""Diversity creation and maintenance"",""Competitive advantage creation and maintenance""]"
3693042889,Miscellaneous,"[""IATF quality management system"",""PPAP development"",""Bulk Materials Checklist"",""Part evaluation"",""Customer specific requirements"",""IATF Surveillance/Renewal audits"",""Outside processor review and audit"",""Quality system procedures and standards""]"
3693043687,Miscellaneous,"[""IATF quality management system maintenance and improvement"",""PPAP and Bulk Materials Checklist development"",""Part evaluation tracking and maintenance"",""Customer requirement collection, review, and implementation"",""Readiness materials completion for IATF audits"",""Outside processor review and evaluation"",""Quality system procedure, standard, and customer requirement audits""]"
